Author,Comment,PublishedAt
@Maydhaniarnia,liriknya jadi benar2 menggambarkan keadaan nyata saat ini ya jadi makin sedih dan terharu dengernya alshad lagi di afrika titi di indonesia entah apa yang terjadi diantara mereka saat ini pastinya sbg netizen hanya bisa mendoakan yang terbaik aja buat keduanya aamien yra,2023-03-29T14:06:19Z
@happierdeeper886,bila hubungan terus berlanjut dampak yg akan sangat terasa adalah pada job event wedding sultan bagi pasangan yg baru pertama kali menikah tentu sangat mengagungkan kesucian kesetiaan kejujuran keterbukaan dan komitment tentu mereka tak dpt menerima mentolerir suguhan hiburan yg dibawakan oleh orang yg menghalalkan perbuatan yg tak senonoh tapi kta bu mar peluang untuk eksis di dunia entertaint tetap ada meski makin sempit lagu2 rekaman masih bisa jadi selegram juga masih oke asal sanggup tahan malu dan bertebal muka aja karena badai cibiran nyinyiran dan sindiran pasti akan terus menghantam tanpa henti jodie marion juga pernah dititik itu tapi karena mereka berani tampil speak up dan move on ke pasangan yg baru maka mereka bisa cepat come back pulih walau tak lagi setenar sebelum kejadian kini kita tinggal menunggu datangnya hembusan angin entah semua akan kembali sempurna atau bahkan malahan sirna hingga tinggal nama angin badai dan angin surga memang seringkali datangnya tak terduga hahaa,2023-03-29T12:31:44Z
@EsmeRalda-zp4zj,sedih euy,2023-03-29T12:01:21Z
@imantaufik7623,jd inget dulu knp pacaran sm suami bs smpe 5 thn pdhl karirku lbh bagus krn suami yg sll support saatku down dan berhasil tp tak kuasangka smpe menikah keuangan kdg lbh bagus aku dr suami menikah 2 thn pertama karir bagus suami slnajutnya di uji ekonomi dan keuangan bagus aku smoga suatu saat suami karir lbh baagus dr ku keuangan di handle suami smua,2023-03-29T10:01:21Z
@azizzaziozahari3712,jadi kasihan sama titi,2023-03-29T09:06:01Z
@samsungkonsorsium1413,wah bareng alsad nih kapan di apus nya,2023-03-29T06:14:37Z
@annisawibowo3616,virgoun pliss buat lagu balasan untuk ini setelah aku mengerti mauuuu bangtt,2023-03-29T05:46:03Z
@mutimut6667,peluk jauh titi,2023-03-29T02:26:06Z
@yulliea_ozawa5248,tegar selalu tiara kita punya nasib yang sama,2023-03-29T02:21:31Z
@arimaraaudina5946,tiaraaa,2023-03-29T02:19:38Z
@masakanbundayuni37,kuatkan hatimumsh byk lelaki yg antri utk mendekatimupercayalah dia bkn jodohmu dan akan dpt ganti yg lebih baiksakit sih emangtp bersyukur aza udh ketahuan duluansakit sih bentar axaaku kira meratapin laki 2 yg tdk tanggung jwb hanya buang 2 waktu azasia 2 nangis 2 terus waktu yg akan dtng pastidpt lelaki yg lebih baiksaya lihat 2 peramal kok sama ada lelaki purih ganteng akan mendekatimutunggu ya nak sabar aza,2023-03-28T23:34:08Z
@UmbiAnksh,alhamdulillah moo penambahan view hariannya nya konsisten di atas 100 rb hari ini 114140 kemarin 124446 lanjut moo kunci 100 rb nya jgn sampek turun kurang dr 100 rb biar cepet 50 jt,2023-03-28T20:53:21Z
@reemgirlgirl4847,janji setia tak sesuai dengan expetasi keep strong girl yakinlah allah always with you positive thinking aja insyaallah everything will be fine,2023-03-28T20:08:33Z
@Ku6u7s1Ks4,shipper tishad absen donk,2023-03-28T19:49:22Z
@meilanywungguli8215,teruslah berkarya tiara dari sejak audisi indonesian idol kamu penyanyi favoritq cantik dan sangat bertalenta suaramu kerenn abizzz nikmati kerja kerasmu jalanmu masih panjang dan doa saya selalu untukmu tiara kamu anak baik in shaa allah kamu akan mendapatkan yang paling terbaik aamiin yra miss u,2023-03-28T15:54:55Z
@asmianawahyuni7718,pas lg kangen sama suami pasti dengerin lagu ini,2023-03-28T15:29:13Z
@dianaputranti,lagu ini jg bagus,2023-03-28T15:24:39Z
@JejakDuniaChannel,,2023-03-28T14:35:35Z
@1fds,,2023-03-28T14:35:20Z
@ONESTIRES,,2023-03-28T14:35:16Z
@TeluguUtubeShorts2.0,,2023-03-28T14:35:15Z
@citycity9605,,2023-03-28T14:35:14Z
@heroicojuanff7295,,2023-03-28T14:35:13Z
@jajal7556,,2023-03-28T14:35:13Z
@TWorldCupmillion,,2023-03-28T14:35:13Z
@arjunlamanilamani644,,2023-03-28T14:35:12Z
@animeans1663,,2023-03-28T14:35:12Z
@MarcosDiaz-gx3lf,,2023-03-28T14:35:12Z
@yourself405,bye fansmu kabur atas keputusanmu sendiri spam emot mendandakan bentuk ketidak sukaan pria itu didalam mv,2023-03-28T14:33:00Z
@RahulSingh-lx3cm,,2023-03-28T14:29:20Z
@xamxore_1slame,,2023-03-28T14:29:20Z
@tiknoharun927,,2023-03-28T14:29:18Z
@geminghamim0014,,2023-03-28T14:29:18Z
@axo3402,,2023-03-28T14:29:18Z
@nekrostwtch,,2023-03-28T14:29:18Z
@emsalayva2893,,2023-03-28T14:29:17Z
@user-nu9ek6fl8c,pas banget sama kisah nyata nya loss contac,2023-03-28T14:28:46Z
@redsun1697,,2023-03-28T14:23:01Z
@Danyal4975,,2023-03-28T14:22:57Z
@crisac1474,,2023-03-28T14:22:57Z
@kevynallqn2855,,2023-03-28T14:22:55Z
@censored_words,,2023-03-28T14:22:55Z
@lalakumar1431,,2023-03-28T14:22:54Z
@Alexis-rp2bt,,2023-03-28T14:22:55Z
@ireptor515,,2023-03-28T14:22:54Z
@simpxiiy2523,,2023-03-28T14:22:54Z
@random918,,2023-03-28T14:17:25Z
@rasulmiya2917,,2023-03-28T14:17:25Z
@flakojr,,2023-03-28T14:17:17Z
@julakkarmi,,2023-03-28T14:17:16Z
@motovlogger_amit,,2023-03-28T14:17:16Z
@Zain-De-Masly,,2023-03-28T14:17:15Z
@everrealneverfake,,2023-03-28T14:17:15Z
@user-dg4sj4ro8l,,2023-03-28T14:17:14Z
@AWRManualTech,,2023-03-28T14:17:14Z
@nadiee7619,,2023-03-28T14:17:14Z
@orlando6705,,2023-03-28T14:11:38Z
@cyrxfn3658,,2023-03-28T14:11:36Z
@chl126,,2023-03-28T14:11:34Z
@nomatter2680,,2023-03-28T14:11:33Z
@valohan7693,,2023-03-28T14:11:32Z
@TBPrap,,2023-03-28T14:11:32Z
@AdrianKoz15,,2023-03-28T14:11:32Z
@khongdungtoi4058,,2023-03-28T14:11:31Z
@Mode_190,,2023-03-28T14:11:31Z
@brokenalone3972,,2023-03-28T14:11:30Z
@boyofficial2243,,2023-03-28T14:06:01Z
@devildream1075,,2023-03-28T14:06:00Z
@arjunlamanilamani644,,2023-03-28T14:06:00Z
@cintalaura2892,,2023-03-28T14:06:00Z
@sakidu_creation1830,,2023-03-28T14:05:58Z
@TrillAzCanBe,,2023-03-28T14:05:58Z
@tg6derrixk527,,2023-03-28T14:05:57Z
@noticiascuriosasmx,,2023-03-28T14:05:57Z
@invincibleqq5590,,2023-03-28T14:00:33Z
@Asg_studioz,,2023-03-28T14:00:33Z
@user-bm2nn2ip4c,,2023-03-28T14:00:32Z
@bhushankhaladkar1377,,2023-03-28T14:00:31Z
@vsmusic9376,,2023-03-28T14:00:30Z
@rehanpratama7884,,2023-03-28T14:00:30Z
@hrbot,,2023-03-28T14:00:30Z
@lifox51,,2023-03-28T14:00:30Z
@simpxiiy2523,,2023-03-28T14:00:30Z
@alexander-arnold1844,,2023-03-28T14:00:30Z
@noobragame5608,,2023-03-28T14:00:30Z
@huntersullivan7775,,2023-03-28T13:54:50Z
@faisalmughal739,,2023-03-28T13:54:47Z
@user-dl6tq9ef5d,,2023-03-28T13:54:47Z
@dongar12,,2023-03-28T13:54:47Z
@bossgaming8499,,2023-03-28T13:54:47Z
@kaluarya9905,,2023-03-28T13:54:47Z
@Quentin_ProYT,,2023-03-28T13:54:47Z
@Unknown-no4sp,,2023-03-28T13:54:47Z
@Black-uf9ku,,2023-03-28T13:54:47Z
@allin1videos164,,2023-03-28T13:49:12Z
@iankanjer5577,,2023-03-28T13:49:12Z
@cintalaura2892,,2023-03-28T13:49:11Z
@byfrott1690,,2023-03-28T13:49:09Z
@bestproducts8046,,2023-03-28T13:49:09Z
@worldstechnology6165,,2023-03-28T13:49:08Z
@qasim_ali7363,,2023-03-28T13:49:08Z
@jiwaseni1657,,2023-03-28T13:49:08Z
@anandaayumaharani3671,lagu2 titi menjadi kisah nyatanyasabardengarkan apa kata mama papa kamu ti,2023-03-28T13:42:12Z
@rayyanmaksoud6842,,2023-03-28T13:42:01Z
@kartik_mp3ringtone187,,2023-03-28T13:42:00Z
@rinafebriani4953,,2023-03-28T13:41:56Z
@synx1339,,2023-03-28T13:41:56Z
@dr4ug322,,2023-03-28T13:41:56Z
@anmoleditzone6835,,2023-03-28T13:41:56Z
@royxyz5725,,2023-03-28T13:41:55Z
@i.m_krn8235,,2023-03-28T13:41:56Z
@inconnu8058,,2023-03-28T13:41:55Z
@TAPANSARKAR-fn6gc,,2023-03-28T13:36:20Z
@shubhamsinghrajput703,,2023-03-28T13:36:19Z
@manyavartechnologyshop,,2023-03-28T13:36:17Z
@chl126,,2023-03-28T13:36:17Z
@om200AR1,,2023-03-28T13:36:17Z
@fbi4340,,2023-03-28T13:36:18Z
@karmendergaming6510,,2023-03-28T13:36:17Z
@subhanrahim7083,,2023-03-28T13:36:17Z
@pulibiddagamezoneff,,2023-03-28T13:36:17Z
@elmasopro,,2023-03-28T13:36:17Z
@provokedpanda9894,,2023-03-28T13:36:17Z
@GAMINGWITHDOCTOR,,2023-03-28T13:31:08Z
@inconnu8058,,2023-03-28T13:31:07Z
@shortsgaming9305,,2023-03-28T13:31:04Z
@xeomientrung8074,,2023-03-28T13:31:04Z
@xenywtf,,2023-03-28T13:31:04Z
@narradordecuentos6640,,2023-03-28T13:31:03Z
@itzsupigd2747,,2023-03-28T13:31:03Z
@xamxore_1slame,,2023-03-28T13:31:03Z
@ghamairgrup6631,,2023-03-28T13:31:03Z
@vhhchannerl8088,,2023-03-28T13:31:03Z
@user-bl5ek3mi3z,,2023-03-28T13:25:44Z
@songaudiooffical4589,,2023-03-28T13:25:44Z
@kunalislive8146,,2023-03-28T13:25:43Z
@eduupdate5176,,2023-03-28T13:25:42Z
@youtubeinformation1792,,2023-03-28T13:25:41Z
@rengizkanal3649,,2023-03-28T13:25:40Z
@rudrajasoliya9840,,2023-03-28T13:25:39Z
@RPDBlafx,,2023-03-28T13:25:39Z
@fuatabiyannnyosun3739,,2023-03-28T13:25:39Z
@bestproducts8046,,2023-03-28T13:25:39Z
@potetos3410,,2023-03-28T13:25:39Z
@sosrolendong,,2023-03-28T13:20:11Z
@unnulkenny,,2023-03-28T13:20:11Z
@meggakurnia5833,,2023-03-28T13:20:11Z
@Rishabhworldd,,2023-03-28T13:20:08Z
@akiabahchanel6192,,2023-03-28T13:20:09Z
@alexander-arnold1844,,2023-03-28T13:20:08Z
@sufyanTV333,,2023-03-28T13:20:08Z
@absi_maherco,,2023-03-28T13:20:08Z
@Everything.MMA.Boxing,,2023-03-28T13:20:08Z
@Unknown-no4sp,,2023-03-28T13:20:08Z
@anishakarki6724,,2023-03-28T13:20:08Z
@Srlight119,,2023-03-28T13:20:08Z
@liyahl0ve,,2023-03-28T13:14:39Z
@shubhamsinghrajput703,,2023-03-28T13:14:38Z
@mrking3419,,2023-03-28T13:14:37Z
@didansupernova5139,,2023-03-28T13:14:35Z
@tigeranushgamer6090,,2023-03-28T13:14:30Z
@Bommaraju_laddu_4537,,2023-03-28T13:14:30Z
@potetos3410,,2023-03-28T13:14:28Z
@user-sj7ty1ts1j,,2023-03-28T13:14:28Z
@sanwalbutt448,,2023-03-28T13:14:28Z
@dopechannel0483,,2023-03-28T13:14:28Z
@itzsupigd2747,,2023-03-28T13:14:28Z
@cartoontv650,,2023-03-28T13:08:05Z
@Mario_553,,2023-03-28T13:08:03Z
@Funhub7412,,2023-03-28T13:08:03Z
@iprepenglish6945,,2023-03-28T13:08:03Z
@esthernguyen1488,,2023-03-28T13:08:03Z
@worldstechnology6165,,2023-03-28T13:08:02Z
@ti1ny820,,2023-03-28T13:08:02Z
@fastwaygaming5637,,2023-03-28T13:08:02Z
@aboneolurmusun4826,,2023-03-28T13:08:02Z
@MunjalGames,,2023-03-28T13:08:03Z
@hasnainmaster398,,2023-03-28T13:02:49Z
@gagan4169,,2023-03-28T13:02:46Z
@ONESTIRES,,2023-03-28T13:02:46Z
@didansupernova5139,,2023-03-28T13:02:43Z
@manhofficial5167,,2023-03-28T13:02:42Z
@hernandeskafi2991,,2023-03-28T13:02:42Z
@vargaxcoronel8503,,2023-03-28T13:02:40Z
@qraoiwv8907,,2023-03-28T13:02:40Z
@sunsup8658,,2023-03-28T13:02:39Z
@bhanubansal1943,,2023-03-28T13:02:39Z
@funnyflok2023,,2023-03-28T12:57:00Z
@onurutlu8991,,2023-03-28T12:57:00Z
@dheheeehbbheheurjrj819,,2023-03-28T12:57:00Z
@kavingaming6908,,2023-03-28T12:57:00Z
@Jolya11,,2023-03-28T12:56:57Z
@nischayrawal9621,,2023-03-28T12:56:55Z
@superheroes496,,2023-03-28T12:56:53Z
@rusukz3242,,2023-03-28T12:56:53Z
@tamersaghir3864,,2023-03-28T12:56:52Z
@crisac1474,,2023-03-28T12:56:51Z
@thekidscartoon5849,,2023-03-28T12:56:50Z
@absi_maherco,,2023-03-28T12:56:49Z
@alexander-arnold1844,,2023-03-28T12:51:31Z
@unfilteredgamer9095,,2023-03-28T12:51:31Z
@haseenvvv,,2023-03-28T12:51:29Z
@saintz350,,2023-03-28T12:51:28Z
@manhofficial5167,,2023-03-28T12:51:26Z
@arigatoanime5854,,2023-03-28T12:51:26Z
@yusufnag6063,,2023-03-28T12:51:26Z
@hdi-hotwheel3264,,2023-03-28T12:51:26Z
@nguyengiakhiem3297,,2023-03-28T12:51:26Z
@katkristian1623,,2023-03-28T12:51:26Z
@aboneolurmusun4826,,2023-03-28T12:51:26Z
@hasnainmaster398,,2023-03-28T12:51:26Z
@user-ep8ff8zv2g,,2023-03-28T12:44:33Z
@rinafebriani4953,,2023-03-28T12:44:33Z
@prlttarot2229,,2023-03-28T12:44:32Z
@nimskc,,2023-03-28T12:44:32Z
@jenshsssbsbsh9264,,2023-03-28T12:44:29Z
@admi2466,,2023-03-28T12:44:29Z
@cobosgang7035,,2023-03-28T12:44:29Z
@miadewilestari7915,,2023-03-28T12:44:27Z
@justiceforsidhumoosewalaa,,2023-03-28T12:44:27Z
@balarjay351,,2023-03-28T12:44:27Z
@lapenawparwardgar,,2023-03-28T12:44:27Z
@adedoank8264,,2023-03-28T12:44:26Z
@n76z,,2023-03-28T12:39:00Z
@Filouxtr_,,2023-03-28T12:38:59Z
@DarkestKnighttt,,2023-03-28T12:38:59Z
@emigachatuberxd1143,,2023-03-28T12:38:58Z
@brokenalone3972,,2023-03-28T12:38:56Z
@lihtern2757,,2023-03-28T12:38:57Z
@Mode_190,,2023-03-28T12:38:57Z
@cartoon9909,,2023-03-28T12:38:56Z
@deividsonsilva8792,,2023-03-28T12:38:56Z
@nordiana474,,2023-03-28T12:32:47Z
@abdulstxckz,,2023-03-28T12:32:46Z
@BrokenHeart-if4ku,,2023-03-28T12:32:43Z
@Veto_hk,,2023-03-28T12:32:43Z
@indiantechwish3871,,2023-03-28T12:32:43Z
@nurullahyilmaz3171,,2023-03-28T12:32:42Z
@luisdavidcardenasquispe6858,,2023-03-28T12:32:42Z
@harisjutt9235,,2023-03-28T12:32:41Z
@mdqanoot4377,,2023-03-28T12:32:41Z
@ckshorts5030,,2023-03-28T12:32:40Z
@primobroken7365,,2023-03-28T12:32:40Z
@shortlover216,,2023-03-28T12:27:17Z
@taranop9263,,2023-03-28T12:27:17Z
@gamersnap7507,,2023-03-28T12:27:16Z
@starsong4u,,2023-03-28T12:27:15Z
@creeperawww_man6352,,2023-03-28T12:27:14Z
@dedegunawan3704,,2023-03-28T12:27:14Z
@shekooaan3565,,2023-03-28T12:27:14Z
@sms72514,,2023-03-28T12:27:14Z
@lila-fy8gi,,2023-03-28T12:27:14Z
@Jeetcreation_7679,,2023-03-28T12:27:14Z
@xstrance5466,,2023-03-28T12:27:14Z
@enaaaakkk_27,,2023-03-28T12:21:32Z
@Googrok22,,2023-03-28T12:21:31Z
@Srlight119,,2023-03-28T12:21:30Z
@miadewilestari7915,,2023-03-28T12:21:30Z
@houssembelhadjali918,,2023-03-28T12:21:29Z
@all4u441,,2023-03-28T12:21:28Z
@bapkiemtien5104,,2023-03-28T12:21:27Z
@ankushgameeryt1564,,2023-03-28T12:21:27Z
@ao..4428,,2023-03-28T12:21:28Z
@ayeditz8054,,2023-03-28T12:21:27Z
@tayababbasi835,,2023-03-28T12:21:27Z
@ferdifadillah6413,,2023-03-28T12:15:58Z
@aldairdroidyt4629,,2023-03-28T12:15:57Z
@mrmohmed2722,,2023-03-28T12:15:57Z
@abcd-yx9kw,,2023-03-28T12:15:56Z
@Yousef33446,,2023-03-28T12:15:56Z
@yatikoktavia5139,,2023-03-28T12:15:56Z
@emiliofire4102,,2023-03-28T12:15:56Z
@kriwilofficial90,,2023-03-28T12:15:56Z
@ryze129_4,,2023-03-28T12:15:56Z
@Alexis-rp2bt,,2023-03-28T12:10:11Z
@shamkumar2637,,2023-03-28T12:10:10Z
@forcustom1164,,2023-03-28T12:10:10Z
@fausmar6354,,2023-03-28T12:10:09Z
@CrownDight,,2023-03-28T12:10:09Z
@DarkestKnighttt,,2023-03-28T12:10:09Z
@TinNguyen-kr9be,,2023-03-28T12:10:08Z
@RABEEGFX,,2023-03-28T12:10:06Z
@motivationmonday327,,2023-03-28T11:57:53Z
@gamersnap7507,,2023-03-28T11:57:51Z
@eduupdate5176,,2023-03-28T11:57:49Z
@factman5670,,2023-03-28T11:57:49Z
@NileshNand-ez9tw,,2023-03-28T11:57:48Z
@MarcosDiaz-gx3lf,,2023-03-28T11:57:48Z
@md.emonahmed1193,,2023-03-28T11:57:48Z
@docka_pubg,,2023-03-28T11:57:48Z
@eliasziane6981,,2023-03-28T11:57:48Z
@user-wf9gg4wu5w,,2023-03-28T11:57:48Z
@abdulstxckz,,2023-03-28T11:51:05Z
@jokerakgamer3595,,2023-03-28T11:51:04Z
@hdi-hotwheel3264,,2023-03-28T11:51:04Z
@dadindin430,,2023-03-28T11:51:03Z
@cooltiktok8620,,2023-03-28T11:51:03Z
@DanielGarcia-hs6zt,,2023-03-28T11:51:03Z
@noammoses8595,,2023-03-28T11:51:02Z
@Alexis-rp2bt,,2023-03-28T11:51:01Z
@user-fj3zf4mj2c,,2023-03-28T11:51:01Z
@maarkingworld216,,2023-03-28T11:51:01Z
@liahandayani9838,suka banget liat pasangan bucin ini masyaallahsemoga segera halalaamiin titi plisskapan koleb lagi bareng kak alshad,2023-03-28T11:48:10Z
@Black-ke6xj,,2023-03-28T11:45:49Z
@vhhchannerl8088,,2023-03-28T11:45:49Z
@kevynallqn2855,,2023-03-28T11:45:47Z
@rsrfact5394,,2023-03-28T11:45:46Z
@dededot5261,,2023-03-28T11:45:45Z
@Srlight119,,2023-03-28T11:45:45Z
@jdjhdhd5762,,2023-03-28T11:45:45Z
@attittudeprince5744,,2023-03-28T11:45:45Z
@Falchhion,,2023-03-28T11:45:45Z
@NguyenAnh-od4eo,,2023-03-28T11:45:45Z
@assaultgaming..4645,,2023-03-28T11:40:25Z
@mrmohmed2722,,2023-03-28T11:40:24Z
@uzmaaadil6178,,2023-03-28T11:40:23Z
@binhackphiphai5051,,2023-03-28T11:40:21Z
@nadeemlone9500,,2023-03-28T11:40:17Z
@sefaburak9491,,2023-03-28T11:40:15Z
@darkweb7695,,2023-03-28T11:40:15Z
@amaypandey2231,,2023-03-28T11:40:15Z
@mastardbe8315,,2023-03-28T11:40:15Z
@testchannel0074,,2023-03-28T11:40:14Z
@esthernguyen1488,,2023-03-28T11:40:14Z
@Jeetcreation_7679,,2023-03-28T11:40:14Z
@crisac1474,,2023-03-28T11:34:27Z
@njgaming3045,,2023-03-28T11:34:27Z
@blwozy,,2023-03-28T11:34:26Z
@orlando6705,,2023-03-28T11:34:24Z
@prlttarot2229,,2023-03-28T11:34:24Z
@boy.siddiuqi,,2023-03-28T11:34:24Z
@sna.kn9,,2023-03-28T11:34:24Z
@laesposadejuancito8129,,2023-03-28T11:34:24Z
@essamomar9803,,2023-03-28T11:34:24Z
@Googrok22,,2023-03-28T11:34:23Z
@feriocivic7041,ngefans boleh tpi goblok jangan,2023-03-28T11:33:08Z
@WashedJay,,2023-03-28T11:28:23Z
@tg6derrixk527,,2023-03-28T11:28:23Z
@MrLee-qn6ws,,2023-03-28T11:28:21Z
@RPDBlafx,,2023-03-28T11:28:21Z
@motivationmonday327,,2023-03-28T11:28:21Z
@XlalisaqwXOfficial,,2023-03-28T11:28:19Z
@mariosuherman626,,2023-03-28T11:28:19Z
@meditationexpert9048,,2023-03-28T11:28:18Z
@bolabiru9966,,2023-03-28T11:28:18Z
@AS-BLISS-YT,,2023-03-28T11:28:18Z
@tranxuancan,,2023-03-28T11:28:18Z
@thanhtricker8770,,2023-03-28T11:28:18Z
@aboneolurmusun4826,,2023-03-28T11:28:18Z
@annapoornabishan6409,,2023-03-28T11:22:59Z
@-pepeksquad-5400,,2023-03-28T11:22:59Z
@majlistalimraudohkaranggan4072,,2023-03-28T11:22:58Z
@rinafebriani4953,,2023-03-28T11:22:58Z
@qraoiwv8907,,2023-03-28T11:22:57Z
@primobroken7365,,2023-03-28T11:22:56Z
@nycolelima1272,,2023-03-28T11:22:56Z
@masha_sampnet,,2023-03-28T11:22:56Z
@noammoses8595,,2023-03-28T11:22:56Z
@agissetya7447,laki laki dan keluarga biadab gak di restuin tapi tetep berjalan tetep pacaran hingga tertanam benih di pacarin di nikmati di tanam benih di nikahi sebatas formalitasmenutup aib lalu di hempaskan di ceraikan dengan alasan tidak di restui ini dan itu di anggap tidak sepadan di anggap mengincar harta wanita di salahkan knp mau knp ini dan itu hei ferguso tidak se simple itu yg namanya sebuah hubungan pacaran pasti ada sebuah harapan expektasi yaitu cinta dan sebuah perjuangan dari sang laki laki seolaholah sang wanita berhak di beri penderitaan boleh di hempaskan boleh di pakai keributan urusan belakangan masa bodo yg penting enak dulu kacau balau urusan belakang habis manis sepah di buang tidak ada perjuangan atas pertentangan tapi pernah melalui hubungan dan yg paling menyakitkan di beri penghinaan tes dna di tentang jadi alasan lalu mencari yg baru di dukung jadi alasan mengubur yg lama menggali yg baru ada jiwa dan batin yg tersakiti tapi yg bersangkutan berbahagia di atas luka yg teramat biadab benar benar biadab manusia2 model begitu pantas di caci maki se tanah air tak apa apa orang yg tersakiti tak mendapatkan apa apa setidaknya mereka yg menyakiti dapat penghinaan biadab juga,2023-03-28T09:35:42Z
@dewiellariana7486,sambil nonton sambil mikirsi aa hatinya lg dimana saat itu,2023-03-28T06:23:15Z
@dewiwn316,video clip yang paling menyayat hati untuk titi karena lagu dan kenyataan nya berbeda semangat selalu titi semoga selalu dalam perlindungan allahswt dan dijauhkan dari orang yang jahat aamiin semangat selalu berkarir,2023-03-28T04:31:25Z
@Mantappupe,laporkan,2023-03-28T02:51:59Z
@sujiranhakim9786,siapapun yg deket dengan keluarga ahmad harus tabah seperti gigi sihbaru mampudan bertahan hehehehe,2023-03-28T00:37:45Z
@SchizoDSG12577,judul lagu janji setia hubungannya tidak setia,2023-03-28T00:28:49Z
@vinoharley1625,orang tua si tiara hapus foto si alsad ya di semua sosmed nya kenapa video klip ini juga gak di hapus kan ada si alsad nya di situ ayo hapus dong jangan mau enaknya saja giliran si alsad kena masalah kalian tinggalkan semangat terus shad gue tetep support lu,2023-03-27T23:11:48Z
@wargaviralchannel,anang feat krisdayanti versi gen z,2023-03-27T20:25:42Z
@UmbiAnksh,masya allah masya allah hari ini penambahan view janset 124446 kemarin 116626 gas terus jadiin 150 rb moo,2023-03-27T19:35:17Z
@gulatprofesional389,sudah ku duga komenan 2023 mampir kesini,2023-03-27T19:12:59Z
@UmbiAnksh,janji setia menjaga hati luvu biii sh nya aku,2023-03-27T16:52:08Z
@UmbiAnksh,41553911 x ditonton 2347 wib 27032023 560 rb like 89 rb komen 216 jt subscriber,2023-03-27T16:48:13Z
@happierdeeper886,kehidupan artis itu memang ngeri ngeri sedap baik prestssi maupun kehidupan pribadinya selalu saja dikuliti orang mereka dielukan karena memiliki pamor luar biasa dimasamasa keemasannya umumnya dukungan sanjungan bisa berubah seketika saat mengetahui idolanya melakukan percintaan yg tak patut yg tak senonoh yg tak wajar isu yg paling mengerikan adalah bila mereka dikabarkan terlibat hubungan cinta dengan orang yang sudah bersuami atau beristri kabar tak sedap itu seolah menjadi bel tanda kematian bagi karirnya fans bisa meninggalkan mereka bahkan cibiran didapatkan para artis setelah tindakannya itu pamor mereka pun menurun pesona kejayaannya tidak lagi berada digenggaman akibat paling mengerikan adalah banyak stasiun televisi produk ataupun komposer rumah produksi tak mau lagi menggunakan jasa mereka takut karyanya tak lagi laku bila seorang lama berdiam diri sembunyi menghilang itulah pertanda ia mulai mengalami kejatuhannya kepunahan karirnya telah didepan mata sungguh menyeramkan kta bu mar ada 4 hal yang tidak bisa kembali dalam hidup karir 1janji yg telah terucap 2 ketenaran yg ternodai percintaan yg buruk 3 waktu yang sudah dilewati 4 kepercayaan yg terciderai jadi bila ia sudah jarang terlihat lagi dibawah sorotan kamera itulah tanda tanda karirnya segera berakhir waduhngeri kali bah terasa sakit tapi tak berdarah mau mencari pembenaran tapi tak mampu bersuara ternyata hidup ini memang jenaka hahaa,2023-03-27T15:06:58Z
